tweet_id,date,user,favorite_count,retweet_count,text
1255848414857830403,2020-04-30 13:16:09,FBXClimate,0,9,The latest #BankingonClimateChange report is in. 35 banks have funneled $2.7 trillion into fossil fuels since the Paris Agreement. All major global banks fail to seriously address the damage they’re doing to the climate. See how your bank stacks up at https://t.co/DP79dqJXMI. https://t.co/m5mw8Sk3RC
1255847978763517952,2020-04-30 13:14:25,bmcushing,0,1,@GoldmanSachs scored highest among US banks on policies for ending fossil fuel expansion and phasing out overall fossil fuel financing. However with 21.5 points out of 200 it still has a long way to go in aligning with the #ParisAgreement. #BankingOnClimateChange https://t.co/8hn2O8YGYg
1255844984349130752,2020-04-30 13:02:31,NoFossilBanks,1,1,@GoldmanSachs scored highest among US banks on policies for ending fossil fuel expansion and phasing out overall fossil fuel financing. However with 21.5 points out of 200 it still has a long way to go in aligning with the #ParisAgreement. #BankingOnClimateChange https://t.co/8hn2O8YGYg
1255789531946721282,2020-04-30 09:22:10,ChangeFinance_,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255783519428792325,2020-04-30 08:58:17,June4th,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255779359056674816,2020-04-30 08:41:45,ASDCleanEnergy,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255777305835831298,2020-04-30 08:33:35,enviro_matters,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255776275085606913,2020-04-30 08:29:29,AlexCurran95,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255776227283152900,2020-04-30 08:29:18,_Polinard,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255775786616811520,2020-04-30 08:27:33,SaleemulHuq,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255774434125807616,2020-04-30 08:22:10,BankTrack,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255770518646591489,2020-04-30 08:06:37,RovanZon,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255770143336079360,2020-04-30 08:05:07,andytuit,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255770123102818311,2020-04-30 08:05:03,SriEvent,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255769748354347008,2020-04-30 08:03:33,londonmining,0,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255769620067299329,2020-04-30 08:03:03,NoFossilBanks,1,0,@CreditSuisse is not performing well in other sectors either. With a total of 9 policy points out of 200 in our #BankingOnClimateChange report  the bank does not have any policies in place to ensure alignment with the Paris Agreement. Time to change course!🔥
1255769615222878209,2020-04-30 08:03:01,NoFossilBanks,1,1,Most of its support went to the fracking industry  making @CreditSuisse one of the top 10 bankers in this sector. With no strong policies in place  shareholders should today urge the bank to come up with a plan to phase out finance for fracking! #BankingonClimateChange https://t.co/J7KkPegBDH
1255769612697952256,2020-04-30 08:03:01,NoFossilBanks,22,20,Today @CreditSuisse’s holds its online Annual General Meeting. The bank is the number 4 #FossilBank in Europe  with $74 billion in the fossil fuel industry since #Paris. #BankingonClimateChange #FossilBanksNoThanks https://t.co/pYxRBQciHQ
1255730915772207104,2020-04-30 05:29:15,solarpaddy,3,0,@BUCAblog @drvox People like @RAN @SierraClub @PriceofOil @BankTrack @IEN @ReclaimFinance  who publish the annual #BankingOnClimateChange report and push big banks into changing their evil ways https://t.co/FWQ984Mt2z
1255610731757817856,2020-04-29 21:31:41,helenlouiseryan,0,3,First #Exxon  then #Chase --&gt; #ClimateDenial #ExxonKnew:Tell asset managers like BlackRock it's time to #StoptheMoneyPipeline &amp; #DumpLeeRaymond: :#BankingonClimateChange @350Mass https://t.co/mA2FQKf775
1255609374745165825,2020-04-29 21:26:17,earthlo70876049,0,3,First #Exxon  then #Chase --&gt; #ClimateDenial #ExxonKnew:Tell asset managers like BlackRock it's time to #StoptheMoneyPipeline &amp; #DumpLeeRaymond: :#BankingonClimateChange @350Mass https://t.co/mA2FQKf775
1255485879617028097,2020-04-29 13:15:34,confiable,3,3,First #Exxon  then #Chase --&gt; #ClimateDenial #ExxonKnew:Tell asset managers like BlackRock it's time to #StoptheMoneyPipeline &amp; #DumpLeeRaymond: :#BankingonClimateChange @350Mass https://t.co/mA2FQKf775
1255474404861116424,2020-04-29 12:29:58,NoFossilBanks,0,0,Last year @RBS already showed it is serious about changing  and slashed its fossil fuel finance 🔥. In 2018  the bank financed the fossil fuel industry with $3.7 billion. In 2019 this was brought back to $1.7 billion  lower than all other banks in #BankingonClimateChange.
1255451353326981122,2020-04-29 10:58:22,lucreciabaila,0,4,While @WellsFargo recently made a good move to rule out finance for Arctic drilling  it remains the second-worst fossil bank globally  pouring a staggering $198 bn into the fossil fuel sector since 2016. #BankingOnClimateChange https://t.co/yybRls8UfT
1255404463893946368,2020-04-29 07:52:03,NoFossilBanks,0,0,It's @UBS's AGM today  and while shareholders can't physically attend  they can attend via a webcast. UBS is Swiss’ second and Europe’s ninth biggest financiers of fossil fuels according to #BankingOnClimateChange.
1255384967397416960,2020-04-29 06:34:34,Andree83075102,0,4,While @WellsFargo recently made a good move to rule out finance for Arctic drilling  it remains the second-worst fossil bank globally  pouring a staggering $198 bn into the fossil fuel sector since 2016. #BankingOnClimateChange https://t.co/yybRls8UfT
1255186952116109314,2020-04-28 17:27:44,maxkafe,0,4,While @WellsFargo recently made a good move to rule out finance for Arctic drilling  it remains the second-worst fossil bank globally  pouring a staggering $198 bn into the fossil fuel sector since 2016. #BankingOnClimateChange https://t.co/yybRls8UfT
1255184358643769344,2020-04-28 17:17:25,bmcushing,0,4,While @WellsFargo recently made a good move to rule out finance for Arctic drilling  it remains the second-worst fossil bank globally  pouring a staggering $198 bn into the fossil fuel sector since 2016. #BankingOnClimateChange https://t.co/yybRls8UfT
1255157435532222471,2020-04-28 15:30:26,NoFossilBanks,6,4,While @WellsFargo recently made a good move to rule out finance for Arctic drilling  it remains the second-worst fossil bank globally  pouring a staggering $198 bn into the fossil fuel sector since 2016. #BankingOnClimateChange https://t.co/yybRls8UfT
1255154223961931777,2020-04-28 15:17:41,hs_unlimited,0,5,Today is the Annual meeting of @ING_news. Sadly  ING remains the number one Dutch bank financing fossil fuels. In 2019  it poured $8.6 bn into the fossil fuels sector  with $1 2 bn going to companies expanding their fossil fuel activities. #BankingOnClimateChange https://t.co/vaC3Rpeew0
1255116597506834434,2020-04-28 12:48:10,watchfire87,0,5,Today is the Annual meeting of @ING_news. Sadly  ING remains the number one Dutch bank financing fossil fuels. In 2019  it poured $8.6 bn into the fossil fuels sector  with $1 2 bn going to companies expanding their fossil fuel activities. #BankingOnClimateChange https://t.co/vaC3Rpeew0
1255113337135869953,2020-04-28 12:35:13,BankTrack,0,5,Today is the Annual meeting of @ING_news. Sadly  ING remains the number one Dutch bank financing fossil fuels. In 2019  it poured $8.6 bn into the fossil fuels sector  with $1 2 bn going to companies expanding their fossil fuel activities. #BankingOnClimateChange https://t.co/vaC3Rpeew0
1255078803702984704,2020-04-28 10:17:59,RovanZon,0,5,Today is the Annual meeting of @ING_news. Sadly  ING remains the number one Dutch bank financing fossil fuels. In 2019  it poured $8.6 bn into the fossil fuels sector  with $1 2 bn going to companies expanding their fossil fuel activities. #BankingOnClimateChange https://t.co/vaC3Rpeew0
1255077460892430336,2020-04-28 10:12:39,NoFossilBanks,5,5,Today is the Annual meeting of @ING_news. Sadly  ING remains the number one Dutch bank financing fossil fuels. In 2019  it poured $8.6 bn into the fossil fuels sector  with $1 2 bn going to companies expanding their fossil fuel activities. #BankingOnClimateChange https://t.co/vaC3Rpeew0
1254681847285592065,2020-04-27 08:00:37,NoFossilBanks,0,0,With an embarrassing score of 0.5 out of 200 in the #BankingonClimateChange policy ranking  @Intesasanpaulo is the worst European bank in the report.
1254275000137183239,2020-04-26 05:03:57,Raj4AK,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1254055267911729159,2020-04-25 14:30:49,Suomigirl987,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253826436387012609,2020-04-24 23:21:32,quietcat,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253814881830068224,2020-04-24 22:35:37,wakiyan7,0,6,WATCH LIVE! .@AOC spills the tea! https://t.co/NXKLtFiFoS::#AOC #ClimateEmergency #StoptheMoneyPipeline #InsureOurFuture #BankingonClimateChange https://t.co/mnmioaGcnV
1253801484879347724,2020-04-24 21:42:23,mary07mac,0,6,WATCH LIVE! .@AOC spills the tea! https://t.co/NXKLtFiFoS::#AOC #ClimateEmergency #StoptheMoneyPipeline #InsureOurFuture #BankingonClimateChange https://t.co/mnmioaGcnV
1253800060879601668,2020-04-24 21:36:43,OurFutureBot,0,6,WATCH LIVE! .@AOC spills the tea! https://t.co/NXKLtFiFoS::#AOC #ClimateEmergency #StoptheMoneyPipeline #InsureOurFuture #BankingonClimateChange https://t.co/mnmioaGcnV
1253799653843390465,2020-04-24 21:35:06,Turbopeppino,0,6,WATCH LIVE! .@AOC spills the tea! https://t.co/NXKLtFiFoS::#AOC #ClimateEmergency #StoptheMoneyPipeline #InsureOurFuture #BankingonClimateChange https://t.co/mnmioaGcnV
1253799474847027200,2020-04-24 21:34:23,Tzeporah,0,6,WATCH LIVE! .@AOC spills the tea! https://t.co/NXKLtFiFoS::#AOC #ClimateEmergency #StoptheMoneyPipeline #InsureOurFuture #BankingonClimateChange https://t.co/mnmioaGcnV
1253799361730932736,2020-04-24 21:33:56,BLKsBigProblem,0,6,WATCH LIVE! .@AOC spills the tea! https://t.co/NXKLtFiFoS::#AOC #ClimateEmergency #StoptheMoneyPipeline #InsureOurFuture #BankingonClimateChange https://t.co/mnmioaGcnV
1253799287407796225,2020-04-24 21:33:39,StopMoneyPipe,8,6,WATCH LIVE! .@AOC spills the tea! https://t.co/NXKLtFiFoS::#AOC #ClimateEmergency #StoptheMoneyPipeline #InsureOurFuture #BankingonClimateChange https://t.co/mnmioaGcnV
1253793701278609408,2020-04-24 21:11:27,bothandeach,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253719566074732544,2020-04-24 16:16:52,gchebly,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
1253713245447376897,2020-04-24 15:51:45,earthlo70876049,0,2,The one and only TALIB KWELI takes us home after a big old day! WATCH NOW: https://t.co/NXKLtFiFoS::#StoptheMoneyPipeline #DanceDanceRevolution #ClimateEmergency #BankingonClimateChange #InsureOurFuture https://t.co/MPX5DPSGEB
1253704476403412993,2020-04-24 15:16:54,GilbertRossier,0,26,Today is the Annual General Meeting of @HSBC  the number 2 #FossilBank in Europe. It has pumped some $87 billion into the fossil fuel industry since #Paris  of which $33 billion was for expansion. #FossilBanksNoThanks #BankingonClimateChange https://t.co/FfZ8uabs9w
