created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,extended_entities,possibly_sensitive,retweeted,filter_level,lang,timestamp_ms,display_text_range,extended_tweet
Mon Mar 30 14:24:21 +0000 2020,1244631555626024960,1244631555626024960,@yeahidrathernot The electoral math hasn't worked without the fascists in the coalition since 1968. RWR declared hi… https://t.co/pPWbT0ws70,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,1244631037524594688,1244631037524594688,860654211733868545,860654211733868545,yeahidrathernot,"{'id': 308636163, 'id_str': '308636163', 'name': 'Kevin Bogart', 'screen_name': 'fieldsix', 'location': 'Sunnyside, Queens', 'url': None, 'description': ""Native New Yorker, lover of East Coast beaches. Pro-canine, and let's just leave it at that."", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 326, 'friends_count': 1331, 'listed_count': 6, 'favourites_count': 2426, 'statuses_count': 15068, 'created_at': 'Tue May 31 18:58:16 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/629735768689385477/tHQo4vws_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/629735768689385477/tHQo4vws_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '00c39537733fa112', 'url': 'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', 'place_type': 'city', 'name': 'Queens', 'full_name': 'Queens, NY', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]}, 'attributes': {}}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/pPWbT0ws70', 'expanded_url': 'https://twitter.com/i/web/status/1244631555626024960', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'yeahidrathernot', 'name': 'Matthew', 'id': 860654211733868545, 'id_str': '860654211733868545', 'indices': [0, 16]}], 'symbols': []}",False,,,False,low,en,1585578261654,"[17, 140]","{'full_text': ""@yeahidrathernot The electoral math hasn't worked without the fascists in the coalition since 1968. RWR declared his candidacy in Philadelphia, MS. Come on."", 'display_text_range': [17, 156], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'yeahidrathernot', 'name': 'Matthew', 'id': 860654211733868545, 'id_str': '860654211733868545', 'indices': [0, 16]}], 'symbols': []}}"
Mon Mar 30 14:24:22 +0000 2020,1244631558771834880,1244631558771834880,"We really need to introduce these weirdoes to chicken, lamb, goats, and cows. I couldn't be more repulsed &amp; annoyed… https://t.co/9ZBSuLt3ux","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,,,,,"{'id': 1166472576480239616, 'id_str': '1166472576480239616', 'name': 'Jeff Exotic 🇮🇱', 'screen_name': 'Elah_Avahati', 'location': 'United States', 'url': None, 'description': 'Blessed is the match consumed in kindling flame.-Hannah Senesh. Psalm 121.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 59, 'friends_count': 46, 'listed_count': 2, 'favourites_count': 11538, 'statuses_count': 32566, 'created_at': 'Tue Aug 27 22:09:19 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1244176810339905536/B_1H3bmL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1244176810339905536/B_1H3bmL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1166472576480239616/1582084337', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '01a9a39529b27f36', 'url': 'https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', 'place_type': 'city', 'name': 'Manhattan', 'full_name': 'Manhattan, NY', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]}, 'attributes': {}}",,1242832209121292288,1242832209121292288,"{'created_at': 'Wed Mar 25 15:14:24 +0000 2020', 'id': 1242832209121292288, 'id_str': '1242832209121292288', 'text': 'WHO: don’t worry everyone the #Hantavirus can only be spread if you’re eating mice and rats ahaha\n\nThe dude who ate… https://t.co/VsKAP0Pc7B', 'display_text_range': [0, 140], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 582163240, 'id_str': '582163240', 'name': 'JJ Mac', 'screen_name': 'CheeseMaster100', 'location': 'United Kingdom', 'url': None, 'description': 'My UFO left without me \U0001f6f8👽', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 32, 'friends_count': 173, 'listed_count': 0, 'favourites_count': 4848, 'statuses_count': 630, 'created_at': 'Wed May 16 20:58:37 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1242838210113343488/mQh2uoC9_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1242838210113343488/mQh2uoC9_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/582163240/1585150759', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'WHO: don’t worry everyone the #Hantavirus can only be spread if you’re eating mice and rats ahaha\n\nThe dude who ate the bat soup: https://t.co/QbBXzONSVs', 'display_text_range': [0, 129], 'entities': {'hashtags': [{'text': 'Hantavirus', 'indices': [30, 41]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1242831235879239681, 'id_str': '1242831235879239681', 'indices': [130, 153], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242831235879239681/pu/img/hx7fsl9EhQhAUfNb.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242831235879239681/pu/img/hx7fsl9EhQhAUfNb.jpg', 'url': 'https://t.co/QbBXzONSVs', 'display_url': 'pic.twitter.com/QbBXzONSVs', 'expanded_url': 'https://twitter.com/CheeseMaster100/status/1242832209121292288/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [443, 508], 'duration_millis': 7658, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242831235879239681/pu/vid/720x824/JaOA21XQuTCvyVvO.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1242831235879239681/pu/pl/R7T1E0ci7r-h0XjH.m3u8?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242831235879239681/pu/vid/320x366/GJ0EU3LucbmcJz0i.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242831235879239681/pu/vid/360x412/l_2aOaKECq85sKyK.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 593, 'h': 680, 'resize': 'fit'}, 'large': {'w': 886, 'h': 1016, 'resize': 'fit'}, 'medium': {'w': 886, 'h': 1016, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1242831235879239681, 'id_str': '1242831235879239681', 'indices': [130, 153], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1242831235879239681/pu/img/hx7fsl9EhQhAUfNb.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1242831235879239681/pu/img/hx7fsl9EhQhAUfNb.jpg', 'url': 'https://t.co/QbBXzONSVs', 'display_url': 'pic.twitter.com/QbBXzONSVs', 'expanded_url': 'https://twitter.com/CheeseMaster100/status/1242832209121292288/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [443, 508], 'duration_millis': 7658, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242831235879239681/pu/vid/720x824/JaOA21XQuTCvyVvO.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1242831235879239681/pu/pl/R7T1E0ci7r-h0XjH.m3u8?tag=10'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242831235879239681/pu/vid/320x366/GJ0EU3LucbmcJz0i.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1242831235879239681/pu/vid/360x412/l_2aOaKECq85sKyK.mp4?tag=10'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 593, 'h': 680, 'resize': 'fit'}, 'large': {'w': 886, 'h': 1016, 'resize': 'fit'}, 'medium': {'w': 886, 'h': 1016, 'resize': 'fit'}}}]}}, 'quote_count': 32, 'reply_count': 38, 'retweet_count': 122, 'favorite_count': 300, 'entities': {'hashtags': [{'text': 'Hantavirus', 'indices': [30, 41]}], 'urls': [{'url': 'https://t.co/VsKAP0Pc7B', 'expanded_url': 'https://twitter.com/i/web/status/1242832209121292288', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","{'url': 'https://t.co/aXa6HgpfTz', 'expanded': 'https://twitter.com/CheeseMaster100/status/1242832209121292288', 'display': 'twitter.com/CheeseMaster10…'}",True,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/9ZBSuLt3ux', 'expanded_url': 'https://twitter.com/i/web/status/1244631558771834880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}",False,,,False,low,en,1585578262404,,"{'full_text': ""We really need to introduce these weirdoes to chicken, lamb, goats, and cows. I couldn't be more repulsed &amp; annoyed by them right now. WTF! @BretBaier @BillHemmer @SandraSmithFox @marthamaccallum @ShannonBream"", 'display_text_range': [0, 213], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BretBaier', 'name': 'Bret Baier', 'id': 18646108, 'id_str': '18646108', 'indices': [144, 154]}, {'screen_name': 'BillHemmer', 'name': 'BILL HEMMER', 'id': 21010214, 'id_str': '21010214', 'indices': [155, 166]}, {'screen_name': 'SandraSmithFox', 'name': 'Sandra Smith', 'id': 2332354080, 'id_str': '2332354080', 'indices': [167, 182]}, {'screen_name': 'marthamaccallum', 'name': 'Martha MacCallum', 'id': 46681100, 'id_str': '46681100', 'indices': [183, 199]}, {'screen_name': 'ShannonBream', 'name': 'Shannon Bream', 'id': 18983793, 'id_str': '18983793', 'indices': [200, 213]}], 'symbols': []}}"
Mon Mar 30 14:24:23 +0000 2020,1244631565369511936,1244631565369511936,"@BendicionK Fuck it Bill Gates ,Kris Jenner, Dr.Dre . Whoever is going to buy it and put it out","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,1244631179988537344,1244631179988537344,1027558829561716736,1027558829561716736,BendicionK,"{'id': 2786424467, 'id_str': '2786424467', 'name': 'Jean Grey 🏁', 'screen_name': 'imanichristen_', 'location': None, 'url': 'https://youtu.be/BavXs1tAGXo', 'description': 'Subscribe to my YouTube Chanel . Link below', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 831, 'friends_count': 577, 'listed_count': 6, 'favourites_count': 13060, 'statuses_count': 41401, 'created_at': 'Fri Sep 26 23:02:25 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1229920590984892419/1gAEz_ev_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1229920590984892419/1gAEz_ev_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2786424467/1577421163', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '00c39537733fa112', 'url': 'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', 'place_type': 'city', 'name': 'Queens', 'full_name': 'Queens, NY', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]}, 'attributes': {}}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BendicionK', 'name': 'Fleeo Huxtable', 'id': 1027558829561716736, 'id_str': '1027558829561716736', 'indices': [0, 11]}], 'symbols': []}",False,,,False,low,en,1585578263977,"[12, 95]",
Mon Mar 30 14:24:26 +0000 2020,1244631575276466178,1244631575276466178,@TaraLSamples Hard No.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,1244426590035066882,1244426590035066882,506760887,506760887,TaraLSamples,"{'id': 313460087, 'id_str': '313460087', 'name': 'Kristen', 'screen_name': 'rabbighiniVW', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 452, 'friends_count': 1148, 'listed_count': 27, 'favourites_count': 11864, 'statuses_count': 14909, 'created_at': 'Wed Jun 08 17:54:39 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1064970404903694342/wQ1PkLn-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1064970404903694342/wQ1PkLn-_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '94965b2c45386f87', 'url': 'https://api.twitter.com/1.1/geo/id/94965b2c45386f87.json', 'place_type': 'admin', 'name': 'New York', 'full_name': 'New York, USA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]]}, 'attributes': {}}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'TaraLSamples', 'name': 'Tara L. Samples', 'id': 506760887, 'id_str': '506760887', 'indices': [0, 13]}], 'symbols': []}",False,,,False,low,en,1585578266339,"[14, 22]",
Mon Mar 30 14:24:27 +0000 2020,1244631578388635654,1244631578388635654,I cooked so much food yesterday. Laid down and realized I had a bite of my sister’s pizza for brunch and 2 chicken… https://t.co/1hBWd5D6OU,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,,,,,,"{'id': 300979737, 'id_str': '300979737', 'name': 'Jay Lamuzindah ✨', 'screen_name': 'JayLamuzindah', 'location': 'New York, USA', 'url': None, 'description': 'Bachelors 💪🏽💪🏽 Masters 💪🏽 PhD (loading) Growing & Glowing ☀️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1489, 'friends_count': 809, 'listed_count': 6, 'favourites_count': 17732, 'statuses_count': 72405, 'created_at': 'Wed May 18 17:34:33 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'DBE9ED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'CC3366', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FF8CE8', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1234283788861087749/4HsNe1d0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1234283788861087749/4HsNe1d0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/300979737/1556059413', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '94965b2c45386f87', 'url': 'https://api.twitter.com/1.1/geo/id/94965b2c45386f87.json', 'place_type': 'admin', 'name': 'New York', 'full_name': 'New York, USA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-79.76259, 40.477383], [-79.76259, 45.015851], [-71.777492, 45.015851], [-71.777492, 40.477383]]]}, 'attributes': {}}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/1hBWd5D6OU', 'expanded_url': 'https://twitter.com/i/web/status/1244631578388635654', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,,,False,low,en,1585578267081,,"{'full_text': 'I cooked so much food yesterday. Laid down and realized I had a bite of my sister’s pizza for brunch and 2 chicken  wings for dinner \U0001f974 I woke up at 4am starving !!', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}"
Mon Mar 30 14:24:27 +0000 2020,1244631578946437121,1244631578946437121,if you still don’t know how to spell “quarantine” you deserve to get coronavirus I’m sorry I don’t make the rules,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 896185635500851202, 'id_str': '896185635500851202', 'name': 'Erin McMillen', 'screen_name': 'eggmcmillen', 'location': 'New York, NY', 'url': None, 'description': 'no', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 13, 'friends_count': 18, 'listed_count': 0, 'favourites_count': 7, 'statuses_count': 3, 'created_at': 'Sat Aug 12 01:44:40 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1244301097050746882/ufvVcLhr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1244301097050746882/ufvVcLhr_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '65b4760a2b411e11', 'url': 'https://api.twitter.com/1.1/geo/id/65b4760a2b411e11.json', 'place_type': 'admin', 'name': 'New Jersey', 'full_name': 'New Jersey, USA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]]}, 'attributes': {}}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,,,False,low,en,1585578267214,,
Mon Mar 30 14:24:28 +0000 2020,1244631583023300609,1244631583023300609,@barimanalow @ElCapitanMarve1 @GriffinEcho2404 @SteveHullfish @AndrewPollackFL @realDonaldTrump This is not true..… https://t.co/V10Jx4K4YW,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,1244622601558753286,1244622601558753286,1032420125046071296,1032420125046071296,barimanalow,"{'id': 103270515, 'id_str': '103270515', 'name': 'ShawnBlk', 'screen_name': 'shawnblk', 'location': None, 'url': None, 'description': ""what's a Bio?"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 751, 'friends_count': 1723, 'listed_count': 33, 'favourites_count': 5375, 'statuses_count': 83839, 'created_at': 'Sat Jan 09 13:28:59 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1004739088140898305/PJ_7e1mA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1004739088140898305/PJ_7e1mA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/103270515/1448114964', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '01a9a39529b27f36', 'url': 'https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', 'place_type': 'city', 'name': 'Manhattan', 'full_name': 'Manhattan, NY', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]}, 'attributes': {}}",,,,,,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/V10Jx4K4YW', 'expanded_url': 'https://twitter.com/i/web/status/1244631583023300609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [{'screen_name': 'barimanalow', 'name': 'bari', 'id': 1032420125046071296, 'id_str': '1032420125046071296', 'indices': [0, 12]}, {'screen_name': 'ElCapitanMarve1', 'name': 'ElCapitanMarvel', 'id': 1115378181899350016, 'id_str': '1115378181899350016', 'indices': [13, 29]}, {'screen_name': 'GriffinEcho2404', 'name': 'Pamela Crompton', 'id': 814532089, 'id_str': '814532089', 'indices': [30, 46]}, {'screen_name': 'SteveHullfish', 'name': 'Steve Hullfish', 'id': 57428985, 'id_str': '57428985', 'indices': [47, 61]}, {'screen_name': 'AndrewPollackFL', 'name': 'Andrew Pollack', 'id': 983766825610694656, 'id_str': '983766825610694656', 'indices': [62, 78]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [79, 95]}], 'symbols': []}",False,,,False,low,en,1585578268186,"[96, 140]","{'full_text': '@barimanalow @ElCapitanMarve1 @GriffinEcho2404 @SteveHullfish @AndrewPollackFL @realDonaldTrump This is not true.. The WHO on Jan 7 named it COVID-19 and was identified as belonging to the coronavirus family, which includes SARS and the common cold.. So they knew them it was person to person.. The first case here was Jan 15th... Get your facts straight', 'display_text_range': [96, 354], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'barimanalow', 'name': 'bari', 'id': 1032420125046071296, 'id_str': '1032420125046071296', 'indices': [0, 12]}, {'screen_name': 'ElCapitanMarve1', 'name': 'ElCapitanMarvel', 'id': 1115378181899350016, 'id_str': '1115378181899350016', 'indices': [13, 29]}, {'screen_name': 'GriffinEcho2404', 'name': 'Pamela Crompton', 'id': 814532089, 'id_str': '814532089', 'indices': [30, 46]}, {'screen_name': 'SteveHullfish', 'name': 'Steve Hullfish', 'id': 57428985, 'id_str': '57428985', 'indices': [47, 61]}, {'screen_name': 'AndrewPollackFL', 'name': 'Andrew Pollack', 'id': 983766825610694656, 'id_str': '983766825610694656', 'indices': [62, 78]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [79, 95]}], 'symbols': []}}"
